id_orden,fecha,id_cliente,producto,categoria,marca,region,canal,metodo_pago,unidades,precio_unitario,descuento_pct,venta
ORD-00877,03/03/2026,C-0311,Smartphone X1,Electrónica,Nova,Norte,Web,Tarjeta crédito,1,8999,5,8549.05
ORD-00905,03/03/2026,C-0400,Tenis Runner Pro,Deportes,Move,Centro,Web,PayPal,1,1899,0,1899
ORD-00912,03/03/2026,C-0450,Cafetera HomeBrew,Hogar,HomePlus,Sureste,App,Tarjeta crédito,1,1799,10,1619.1
ORD-00928,03/03/2026,C-0621,Smartwatch FitGo,Deportes,FitGo,Centro,Web,Tarjeta crédito,2,2299,0,4598
ORD-00939,03/03/2026,C-0697,Freidora AirCook,Hogar,KitchenLab,Centro,App,Tarjeta crédito,1,2499,0,2499
ORD-00965,03/03/2026,C-0662,Aspiradora CleanPro,Hogar,CleanPro,Centro,App,PayPal,1,3299,0,3299
ORD-00972,03/03/2026,C-0349,Smartphone X1,Electrónica,Nova,Norte,Web,Tarjeta crédito,1,8999,5,8549.05
ORD-00987,03/03/2026,C-0554,Set Bloques Creativos,Juguetes,PlayBox,Centro,Web,Tarjeta débito,1,799,10,719.1
ORD-00988,03/03/2026,C-0912,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Web,Tarjeta crédito,1,1799,5,1709.05
ORD-01015,03/03/2026,C-0601,Mochila Training,Deportes,Move,Norte,Web,Tarjeta crédito,1,899,15,764.15
ORD-01040,03/03/2026,C-0088,Tablet Go 10,Electrónica,Nova,Sur,App,PayPal,1,6299,5,5984.05
ORD-01115,03/03/2026,C-0210,Smartwatch FitGo,Deportes,FitGo,Sur,Web,Tarjeta crédito,1,2299,5,2184.05
ORD-01145,03/03/2026,C-0717,Smartwatch FitGo,Deportes,FitGo,Norte,Marketplace,Transferencia,1,2299,0,2299
ORD-01152,03/03/2026,C-0658,Muñeca Adventure,Juguetes,PlayBox,Occidente,Web,Tarjeta débito,1,649,10,584.1
ORD-01332,03/03/2026,C-0619,Smartwatch FitGo,Deportes,FitGo,Norte,Marketplace,Transferencia,1,2299,0,2299
ORD-01337,03/03/2026,C-0203,Tenis Casual Street,Moda,Urban Co.,Occidente,App,Tarjeta débito,2,1399,0,2798
ORD-01341,03/03/2026,C-0355,Bicicleta Urban 21,Deportes,Move,Norte,Marketplace,Tarjeta crédito,1,7499,0,7499
ORD-01448,03/03/2026,C-0850,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta crédito,1,1199,0,1199
ORD-01460,03/03/2026,C-0203,Aspiradora CleanPro,Hogar,CleanPro,Norte,App,Tarjeta crédito,2,3299,0,6598
ORD-01476,03/03/2026,C-0081,Tenis Runner Pro,Deportes,Move,Sur,Marketplace,PayPal,1,1899,0,1899
ORD-01478,03/03/2026,C-0814,Chamarra Urban,Moda,Urban Co.,Occidente,Web,Transferencia,3,1599,0,4797
ORD-01540,03/03/2026,C-0886,Licuadora MixPlus,Hogar,HomePlus,Sureste,Marketplace,Tarjeta crédito,3,1199,5,3417.15
ORD-01546,03/03/2026,C-0530,Sudadera Essential,Moda,BasicLab,Occidente,Web,Tarjeta crédito,2,999,0,1998
ORD-01601,03/03/2026,C-0622,Tenis Casual Street,Moda,Urban Co.,Sur,Marketplace,PayPal,1,1399,5,1329.05
ORD-01639,03/03/2026,C-0307,Set Bloques Creativos,Juguetes,PlayBox,Norte,App,Tarjeta crédito,1,799,0,799
ORD-01659,03/03/2026,C-0008,Tablet Go 10,Electrónica,Nova,Sur,Web,Tarjeta crédito,1,6299,0,6299
ORD-01672,03/03/2026,C-0257,Tablet Go 10,Electrónica,Nova,Sur,App,Tarjeta crédito,1,6299,5,5984.05
ORD-01757,03/03/2026,C-0336,Chamarra Urban,Moda,Urban Co.,Occidente,Web,Transferencia,1,1599,0,1599
ORD-01761,03/03/2026,C-0147,Licuadora MixPlus,Hogar,HomePlus,Sur,Marketplace,Tarjeta crédito,1,1199,5,1139.05
ORD-01784,03/03/2026,C-0721,Aspiradora CleanPro,Hogar,CleanPro,Norte,Marketplace,Tarjeta débito,1,3299,10,2969.1
ORD-01790,03/03/2026,C-0810,Set Bloques Creativos,Juguetes,PlayBox,Centro,App,Tarjeta débito,1,799,15,679.15
ORD-01803,03/03/2026,C-0735,Smartphone X1,Electrónica,Nova,Occidente,Web,Tarjeta débito,1,8999,5,8549.05
ORD-01845,03/03/2026,C-0550,Licuadora MixPlus,Hogar,HomePlus,Occidente,Web,PayPal,1,1199,0,1199
ORD-01877,03/03/2026,C-0715,Chamarra Urban,Moda,Urban Co.,Centro,Marketplace,Tarjeta débito,1,1599,0,1599
ORD-01892,03/03/2026,C-0250,Freidora AirCook,Hogar,KitchenLab,Centro,Marketplace,Tarjeta débito,1,2499,0,2499
ORD-01899,03/03/2026,C-0424,Tenis Casual Street,Moda,Urban Co.,Norte,Marketplace,Tarjeta crédito,1,1399,0,1399
ORD-01925,03/03/2026,C-0769,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,Tarjeta crédito,2,1499,15,2548.3
ORD-01957,03/03/2026,C-0137,Set Bloques Creativos,Juguetes,PlayBox,Occidente,Web,Tarjeta crédito,1,799,0,799
ORD-01959,03/03/2026,C-0938,Tablet Go 10,Electrónica,Nova,Centro,Web,Tarjeta débito,1,6299,10,5669.1
ORD-01974,03/03/2026,C-0401,Auto Control Remoto,Juguetes,FunTech,Sureste,App,PayPal,1,999,0,999
ORD-02004,03/03/2026,C-0933,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta crédito,2,1199,15,2038.3
ORD-02015,03/03/2026,C-0027,Tenis Casual Street,Moda,Urban Co.,Sureste,Web,Tarjeta débito,1,1399,10,1259.1
ORD-02021,03/03/2026,C-0829,Smartphone X1,Electrónica,Nova,Centro,Marketplace,Tarjeta crédito,1,8999,15,7649.15
ORD-02074,03/03/2026,C-0535,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Web,Tarjeta débito,1,1799,5,1709.05
ORD-02075,03/03/2026,C-0389,Set Bloques Creativos,Juguetes,PlayBox,Centro,Marketplace,Tarjeta crédito,1,799,5,759.05
ORD-02119,03/03/2026,C-0262,Smartwatch FitGo,Deportes,FitGo,Sur,Web,Tarjeta crédito,4,2299,0,9196
ORD-02162,03/03/2026,C-0459,Chamarra Urban,Moda,Urban Co.,Sureste,App,Tarjeta débito,1,1599,0,1599
ORD-02170,03/03/2026,C-0201,Bicicleta Urban 21,Deportes,Move,Norte,Web,PayPal,1,7499,0,7499
ORD-02201,03/03/2026,C-0819,Set Bloques Creativos,Juguetes,PlayBox,Sureste,Web,PayPal,2,799,15,1358.3
ORD-02231,03/03/2026,C-0889,Audífonos AirBeat,Electrónica,SoundPro,Norte,Marketplace,Transferencia,1,1499,10,1349.1
ORD-02233,03/03/2026,C-0627,Chamarra Urban,Moda,Urban Co.,Centro,App,Tarjeta débito,1,1599,10,1439.1
ORD-02244,03/03/2026,C-0583,Tenis Casual Street,Moda,Urban Co.,Sur,App,Tarjeta crédito,1,1399,15,1189.15
ORD-02260,03/03/2026,C-0504,Tablet Go 10,Electrónica,Nova,Sureste,Marketplace,Tarjeta crédito,3,6299,15,16062.45
ORD-02305,03/03/2026,C-0646,Muñeca Adventure,Juguetes,PlayBox,Sur,Web,Tarjeta crédito,2,649,5,1233.1
ORD-02363,03/03/2026,C-0400,Freidora AirCook,Hogar,KitchenLab,Norte,Marketplace,Tarjeta crédito,2,2499,0,4998
ORD-02364,03/03/2026,C-0726,Freidora AirCook,Hogar,KitchenLab,Centro,Marketplace,Tarjeta crédito,2,2499,0,4998
ORD-02384,03/03/2026,C-0269,Laptop Nova 14,Electrónica,Nova,Norte,App,Transferencia,1,18999,5,18049.05
ORD-02424,03/03/2026,C-0293,Tenis Casual Street,Moda,Urban Co.,Norte,Marketplace,Tarjeta crédito,1,1399,0,1399
ORD-02444,03/03/2026,C-0768,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta crédito,1,8999,0,8999
ORD-02508,03/03/2026,C-0283,Sudadera Essential,Moda,BasicLab,Sur,Web,Tarjeta crédito,2,999,0,1998
ORD-02548,03/03/2026,C-0398,Tablet Go 10,Electrónica,Nova,Centro,Web,Tarjeta crédito,1,6299,0,6299
ORD-02549,03/03/2026,C-0188,Tablet Go 10,Electrónica,Nova,Centro,App,Tarjeta crédito,1,6299,15,5354.15
ORD-02591,03/03/2026,C-0100,Freidora AirCook,Hogar,KitchenLab,Norte,Web,Tarjeta débito,1,2499,5,2374.05
ORD-02603,03/03/2026,C-0609,Tenis Casual Street,Moda,Urban Co.,Norte,App,Tarjeta crédito,1,1399,10,1259.1
ORD-02614,03/03/2026,C-0624,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,PayPal,1,1499,0,1499
ORD-02619,03/03/2026,C-0516,Tablet Go 10,Electrónica,Nova,Occidente,App,Tarjeta débito,1,6299,0,6299
ORD-02686,03/03/2026,C-0315,Sudadera Essential,Moda,BasicLab,Centro,Marketplace,Tarjeta débito,3,999,10,2697.3
ORD-02713,03/03/2026,C-0742,Muñeca Adventure,Juguetes,PlayBox,Occidente,Web,PayPal,1,649,15,551.65
ORD-02731,03/03/2026,C-0774,Licuadora MixPlus,Hogar,HomePlus,Occidente,Web,Tarjeta crédito,1,1199,0,1199
ORD-02749,03/03/2026,C-0871,Sudadera Essential,Moda,BasicLab,Centro,Web,PayPal,3,999,0,2997
ORD-02823,03/03/2026,C-0371,Smartphone X1,Electrónica,Nova,Norte,Web,Tarjeta crédito,1,8999,10,8099.1
ORD-02826,03/03/2026,C-0052,Cafetera HomeBrew,Hogar,HomePlus,Sur,App,Tarjeta crédito,1,1799,0,1799
ORD-02845,03/03/2026,C-0083,Laptop Nova 14,Electrónica,Nova,Norte,Marketplace,PayPal,2,18999,15,32298.3
ORD-02870,03/03/2026,C-0434,Licuadora MixPlus,Hogar,HomePlus,Occidente,Web,Tarjeta crédito,1,1199,10,1079.1
ORD-02904,03/03/2026,C-0188,Laptop Nova 14,Electrónica,Nova,Sur,App,Tarjeta débito,1,18999,0,18999
ORD-02936,03/03/2026,C-0622,Smartwatch FitGo,Deportes,FitGo,Occidente,Marketplace,Tarjeta débito,1,2299,0,2299
ORD-00016,04/03/2026,C-0513,Bicicleta Urban 21,Deportes,Move,Centro,Web,Tarjeta crédito,1,7499,10,6749.1
ORD-00040,04/03/2026,C-0704,Audífonos AirBeat,Electrónica,SoundPro,Sur,Web,Tarjeta crédito,1,1499,0,1499
ORD-00081,04/03/2026,C-0181,Sudadera Essential,Moda,BasicLab,Norte,Web,PayPal,1,999,0,999
ORD-00147,04/03/2026,C-0332,Sudadera Essential,Moda,BasicLab,Occidente,Web,Tarjeta crédito,1,999,10,899.1
ORD-00211,04/03/2026,C-0707,Cafetera HomeBrew,Hogar,HomePlus,Centro,App,Tarjeta crédito,1,1799,5,1709.05
ORD-00221,04/03/2026,C-0587,Tenis Runner Pro,Deportes,Move,Sureste,App,Tarjeta crédito,1,1899,0,1899
ORD-00240,04/03/2026,C-0375,Chamarra Urban,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,1599,20,1279.2
ORD-00257,04/03/2026,C-0669,Jeans Classic,Moda,Urban Co.,Occidente,Web,Transferencia,1,899,20,719.2
ORD-00292,04/03/2026,C-0407,Auto Control Remoto,Juguetes,FunTech,Sur,App,Transferencia,1,999,5,949.05
ORD-00317,04/03/2026,C-0395,Tenis Runner Pro,Deportes,Move,Centro,Web,Tarjeta crédito,1,1899,5,1804.05
ORD-00364,04/03/2026,C-0010,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,Tarjeta crédito,1,1499,0,1499
ORD-00379,04/03/2026,C-0123,Muñeca Adventure,Juguetes,PlayBox,Norte,App,Tarjeta crédito,2,649,10,1168.2
ORD-00384,04/03/2026,C-0484,Chamarra Urban,Moda,Urban Co.,Centro,App,Tarjeta crédito,1,1599,10,1439.1
ORD-00418,04/03/2026,C-0655,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Transferencia,1,1199,10,1079.1
ORD-00433,04/03/2026,C-0558,Tenis Runner Pro,Deportes,Move,Centro,Web,Tarjeta débito,1,1899,5,1804.05
ORD-00443,04/03/2026,C-0353,Auto Control Remoto,Juguetes,FunTech,Sureste,App,Tarjeta crédito,1,999,0,999
ORD-00467,04/03/2026,C-0911,Tenis Runner Pro,Deportes,Move,Norte,Marketplace,Tarjeta débito,1,1899,15,1614.15
ORD-00468,04/03/2026,C-0141,Smart TV 55,Electrónica,Vision,Sur,Web,Tarjeta crédito,2,11999,0,23998
ORD-00482,04/03/2026,C-0367,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,PayPal,3,1499,10,4047.3
ORD-00486,04/03/2026,C-0437,Tenis Runner Pro,Deportes,Move,Sur,Marketplace,PayPal,1,1899,0,1899
ORD-00487,04/03/2026,C-0337,Jeans Classic,Moda,Urban Co.,Sur,Marketplace,Tarjeta crédito,1,899,0,899
ORD-00490,04/03/2026,C-0934,Sudadera Essential,Moda,BasicLab,Centro,App,Transferencia,1,999,10,899.1
ORD-00504,04/03/2026,C-0845,Jeans Classic,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,899,10,809.1
ORD-00535,04/03/2026,C-0718,Licuadora MixPlus,Hogar,HomePlus,Occidente,App,Tarjeta débito,1,1199,10,1079.1
ORD-00593,04/03/2026,C-0878,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Transferencia,1,1499,0,1499
ORD-00597,04/03/2026,C-0595,Smart TV 55,Electrónica,Vision,Occidente,App,Tarjeta débito,1,11999,0,11999
ORD-00604,04/03/2026,C-0264,Tenis Casual Street,Moda,Urban Co.,Norte,Web,Tarjeta crédito,3,1399,5,3987.15
ORD-00624,04/03/2026,C-0016,Laptop Nova 14,Electrónica,Nova,Centro,Web,Tarjeta débito,1,18999,0,18999
ORD-00631,04/03/2026,C-0406,Tablet Go 10,Electrónica,Nova,Centro,Web,Tarjeta crédito,1,6299,10,5669.1
ORD-00777,04/03/2026,C-0257,Smartwatch FitGo,Deportes,FitGo,Sureste,App,Tarjeta crédito,1,2299,0,2299
ORD-00781,04/03/2026,C-0648,Sudadera Essential,Moda,BasicLab,Occidente,Marketplace,Tarjeta crédito,1,999,5,949.05
ORD-00794,04/03/2026,C-0083,Smartphone X1,Electrónica,Nova,Sur,App,Tarjeta crédito,2,8999,0,17998
ORD-00804,04/03/2026,C-0600,Aspiradora CleanPro,Hogar,CleanPro,Centro,Web,Tarjeta crédito,1,3299,15,2804.15
ORD-00861,04/03/2026,C-0045,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta débito,2,8999,0,17998
ORD-00868,04/03/2026,C-0740,Auto Control Remoto,Juguetes,FunTech,Norte,App,Tarjeta débito,1,999,0,999
ORD-00876,04/03/2026,C-0756,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta crédito,1,999,15,849.15
ORD-00878,04/03/2026,C-0301,Smartwatch FitGo,Deportes,FitGo,Sur,App,Tarjeta débito,1,2299,0,2299
ORD-00937,04/03/2026,C-0843,Tenis Casual Street,Moda,Urban Co.,Norte,Web,Tarjeta crédito,2,1399,10,2518.2
ORD-00974,04/03/2026,C-0114,Smartwatch FitGo,Deportes,FitGo,Occidente,Marketplace,Tarjeta débito,2,2299,0,4598
ORD-00976,04/03/2026,C-0519,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Marketplace,Tarjeta crédito,1,1499,0,1499
ORD-00998,04/03/2026,C-0944,Tenis Casual Street,Moda,Urban Co.,Occidente,App,Tarjeta crédito,1,1399,0,1399
ORD-01021,04/03/2026,C-0517,Licuadora MixPlus,Hogar,HomePlus,Sur,App,Transferencia,1,1199,10,1079.1
ORD-01090,04/03/2026,C-0644,Chamarra Urban,Moda,Urban Co.,Norte,Marketplace,Tarjeta crédito,1,1599,10,1439.1
ORD-01099,04/03/2026,C-0786,Chamarra Urban,Moda,Urban Co.,Norte,Web,Tarjeta crédito,2,1599,0,3198
ORD-01136,04/03/2026,C-0351,Set Bloques Creativos,Juguetes,PlayBox,Sur,Web,Tarjeta crédito,1,799,0,799
ORD-01159,04/03/2026,C-0299,Auto Control Remoto,Juguetes,FunTech,Centro,Marketplace,Tarjeta débito,1,999,5,949.05
ORD-01177,04/03/2026,C-0772,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta débito,1,999,0,999
ORD-01178,04/03/2026,C-0001,Smartphone X1,Electrónica,Nova,Norte,Web,Tarjeta débito,3,8999,0,26997
ORD-01244,04/03/2026,C-0086,Licuadora MixPlus,Hogar,HomePlus,Sur,App,Tarjeta débito,1,1199,0,1199
ORD-01291,04/03/2026,C-0328,Jeans Classic,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,899,0,899
ORD-01344,04/03/2026,C-0742,Laptop Nova 14,Electrónica,Nova,Sureste,Marketplace,Tarjeta débito,1,18999,0,18999
ORD-01346,04/03/2026,C-0389,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta crédito,2,999,5,1898.1
ORD-01392,04/03/2026,C-0415,Tablet Go 10,Electrónica,Nova,Norte,Marketplace,Tarjeta débito,1,6299,0,6299
ORD-01394,04/03/2026,C-0175,Chamarra Urban,Moda,Urban Co.,Norte,App,Tarjeta crédito,1,1599,10,1439.1
ORD-01397,04/03/2026,C-0635,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Web,Tarjeta crédito,2,1799,5,3418.1
ORD-01404,04/03/2026,C-0940,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,Tarjeta crédito,2,1499,0,2998
ORD-01416,04/03/2026,C-0432,Chamarra Urban,Moda,Urban Co.,Occidente,Marketplace,Transferencia,1,1599,5,1519.05
ORD-01503,04/03/2026,C-0174,Tenis Runner Pro,Deportes,Move,Occidente,Web,PayPal,1,1899,20,1519.2
ORD-01509,04/03/2026,C-0175,Tenis Runner Pro,Deportes,Move,Centro,Web,Transferencia,1,1899,0,1899
ORD-01549,04/03/2026,C-0450,Bicicleta Urban 21,Deportes,Move,Centro,Web,Tarjeta crédito,2,7499,5,14248.1
ORD-01552,04/03/2026,C-0525,Muñeca Adventure,Juguetes,PlayBox,Norte,App,Transferencia,1,649,0,649
ORD-01564,04/03/2026,C-0823,Tenis Runner Pro,Deportes,Move,Norte,Web,Tarjeta débito,2,1899,0,3798
ORD-01636,04/03/2026,C-0048,Tenis Casual Street,Moda,Urban Co.,Centro,Web,Tarjeta débito,1,1399,15,1189.15
ORD-01653,04/03/2026,C-0071,Aspiradora CleanPro,Hogar,CleanPro,Centro,App,PayPal,1,3299,10,2969.1
ORD-01692,04/03/2026,C-0449,Laptop Nova 14,Electrónica,Nova,Occidente,App,PayPal,1,18999,5,18049.05
ORD-01693,04/03/2026,C-0738,Cafetera HomeBrew,Hogar,HomePlus,Occidente,App,Tarjeta crédito,2,1799,15,3058.3
ORD-01739,04/03/2026,C-0618,Muñeca Adventure,Juguetes,PlayBox,Norte,Web,Tarjeta débito,1,649,15,551.65
ORD-01787,04/03/2026,C-0391,Tablet Go 10,Electrónica,Nova,Occidente,Web,Tarjeta débito,1,6299,10,5669.1
ORD-01872,04/03/2026,C-0840,Aspiradora CleanPro,Hogar,CleanPro,Norte,Marketplace,Tarjeta crédito,1,3299,15,2804.15
ORD-01896,04/03/2026,C-0328,Sudadera Essential,Moda,BasicLab,Occidente,Web,Tarjeta débito,2,999,0,1998
ORD-01980,04/03/2026,C-0328,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Web,Tarjeta débito,1,1499,0,1499
ORD-02017,04/03/2026,C-0597,Licuadora MixPlus,Hogar,HomePlus,Sureste,App,Tarjeta crédito,1,1199,0,1199
ORD-02028,04/03/2026,C-0657,Tenis Runner Pro,Deportes,Move,Norte,Web,Tarjeta crédito,1,1899,0,1899
ORD-02039,04/03/2026,C-0529,Muñeca Adventure,Juguetes,PlayBox,Centro,Web,Tarjeta crédito,2,649,0,1298
ORD-02056,04/03/2026,C-0855,Audífonos AirBeat,Electrónica,SoundPro,Sur,App,Tarjeta crédito,2,1499,10,2698.2
ORD-02096,04/03/2026,C-0050,Audífonos AirBeat,Electrónica,SoundPro,Occidente,App,Tarjeta débito,1,1499,10,1349.1
ORD-02103,04/03/2026,C-0402,Auto Control Remoto,Juguetes,FunTech,Sureste,Marketplace,Transferencia,1,999,15,849.15
ORD-02114,04/03/2026,C-0637,Freidora AirCook,Hogar,KitchenLab,Norte,Marketplace,Tarjeta débito,2,2499,5,4748.1
ORD-02187,04/03/2026,C-0342,Muñeca Adventure,Juguetes,PlayBox,Sureste,App,Tarjeta crédito,2,649,0,1298
ORD-02235,04/03/2026,C-0121,Smartwatch FitGo,Deportes,FitGo,Centro,Web,Tarjeta crédito,1,2299,0,2299
ORD-02256,04/03/2026,C-0103,Sudadera Essential,Moda,BasicLab,Centro,Web,Transferencia,1,999,10,899.1
ORD-02299,04/03/2026,C-0615,Auto Control Remoto,Juguetes,FunTech,Occidente,App,Tarjeta débito,2,999,0,1998
ORD-02311,04/03/2026,C-0490,Smartphone X1,Electrónica,Nova,Occidente,App,Tarjeta débito,1,8999,0,8999
ORD-02346,04/03/2026,C-0247,Sudadera Essential,Moda,BasicLab,Centro,App,PayPal,1,999,10,899.1
ORD-02347,04/03/2026,C-0753,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta débito,2,7499,5,14248.1
ORD-02376,04/03/2026,C-0730,Sudadera Essential,Moda,BasicLab,Occidente,App,Tarjeta débito,1,999,0,999
ORD-02437,04/03/2026,C-0564,Licuadora MixPlus,Hogar,HomePlus,Norte,App,Tarjeta débito,1,1199,0,1199
ORD-02442,04/03/2026,C-0182,Smartphone X1,Electrónica,Nova,Sureste,Web,Tarjeta débito,1,8999,0,8999
ORD-02490,04/03/2026,C-0788,Muñeca Adventure,Juguetes,PlayBox,Norte,App,Tarjeta crédito,2,649,5,1233.1
ORD-02517,04/03/2026,C-0250,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta crédito,1,7499,0,7499
ORD-02573,04/03/2026,C-0043,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta crédito,3,999,5,2847.15
ORD-02588,04/03/2026,C-0156,Smartwatch FitGo,Deportes,FitGo,Centro,Marketplace,Transferencia,1,2299,10,2069.1
ORD-02602,04/03/2026,C-0717,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta débito,2,999,10,1798.2
ORD-02636,04/03/2026,C-0458,Tenis Casual Street,Moda,Urban Co.,Occidente,Web,PayPal,2,1399,0,2798
ORD-02639,04/03/2026,C-0865,Licuadora MixPlus,Hogar,HomePlus,Occidente,App,Tarjeta crédito,1,1199,0,1199
ORD-02660,04/03/2026,C-0846,Tablet Go 10,Electrónica,Nova,Occidente,Web,PayPal,1,6299,0,6299
ORD-02721,04/03/2026,C-0712,Tenis Runner Pro,Deportes,Move,Occidente,Web,Tarjeta débito,1,1899,0,1899
ORD-02773,04/03/2026,C-0641,Auto Control Remoto,Juguetes,FunTech,Occidente,Web,Tarjeta crédito,2,999,0,1998
ORD-02791,04/03/2026,C-0168,Tenis Runner Pro,Deportes,Move,Occidente,App,Tarjeta débito,1,1899,0,1899
ORD-02825,04/03/2026,C-0453,Smartphone X1,Electrónica,Nova,Norte,Web,Tarjeta crédito,1,8999,0,8999
ORD-00036,05/03/2026,C-0470,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Web,Tarjeta crédito,1,1799,10,1619.1
ORD-00044,05/03/2026,C-0041,Smartwatch FitGo,Deportes,FitGo,Norte,Web,Tarjeta crédito,3,2299,15,5862.45
ORD-00061,05/03/2026,C-0436,Licuadora MixPlus,Hogar,HomePlus,Occidente,Web,PayPal,1,1199,10,1079.1
ORD-00067,05/03/2026,C-0212,Licuadora MixPlus,Hogar,HomePlus,Occidente,Web,Tarjeta crédito,1,1199,5,1139.05
ORD-00092,05/03/2026,C-0491,Chamarra Urban,Moda,Urban Co.,Occidente,App,Tarjeta crédito,1,1599,0,1599
ORD-00115,05/03/2026,C-0330,Tenis Runner Pro,Deportes,Move,Norte,App,Tarjeta crédito,1,1899,10,1709.1
ORD-00119,05/03/2026,C-0347,Laptop Nova 14,Electrónica,Nova,Norte,App,Tarjeta crédito,3,18999,0,56997
ORD-00140,05/03/2026,C-0602,Set Bloques Creativos,Juguetes,PlayBox,Norte,Web,Transferencia,1,799,5,759.05
ORD-00141,05/03/2026,C-0287,Jeans Classic,Moda,Urban Co.,Sureste,App,PayPal,3,899,5,2562.15
ORD-00162,05/03/2026,C-0465,Licuadora MixPlus,Hogar,HomePlus,Sur,Marketplace,Tarjeta crédito,1,1199,5,1139.05
ORD-00189,05/03/2026,C-0449,Smartwatch FitGo,Deportes,FitGo,Centro,Marketplace,PayPal,1,2299,10,2069.1
ORD-00193,05/03/2026,C-0729,Sudadera Essential,Moda,BasicLab,Sureste,Web,Tarjeta débito,3,999,0,2997
ORD-00228,05/03/2026,C-0043,Muñeca Adventure,Juguetes,PlayBox,Centro,App,Transferencia,2,649,0,1298
ORD-00249,05/03/2026,C-0178,Smartphone X1,Electrónica,Nova,Occidente,App,Transferencia,1,8999,0,8999
ORD-00327,05/03/2026,C-0076,Chamarra Urban,Moda,Urban Co.,Occidente,Web,Tarjeta débito,2,1599,10,2878.2
ORD-00342,05/03/2026,C-0398,Smartphone X1,Electrónica,Nova,Centro,Web,Tarjeta crédito,1,8999,0,8999
ORD-00343,05/03/2026,C-0178,Freidora AirCook,Hogar,KitchenLab,Occidente,Web,Tarjeta débito,2,2499,5,4748.1
ORD-00369,05/03/2026,C-0144,Set Bloques Creativos,Juguetes,PlayBox,Sur,App,Tarjeta crédito,1,799,15,679.15
ORD-00380,05/03/2026,C-0739,Laptop Nova 14,Electrónica,Nova,Occidente,Web,Transferencia,2,18999,5,36098.1
ORD-00480,05/03/2026,C-0533,Tenis Runner Pro,Deportes,Move,Centro,App,Tarjeta crédito,1,1899,0,1899
ORD-00510,05/03/2026,C-0882,Sudadera Essential,Moda,BasicLab,Norte,App,PayPal,1,999,0,999
ORD-00512,05/03/2026,C-0331,Set Bloques Creativos,Juguetes,PlayBox,Sureste,App,Transferencia,1,799,5,759.05
ORD-00553,05/03/2026,C-0754,Jeans Classic,Moda,Urban Co.,Norte,Web,Transferencia,3,899,5,2562.15
ORD-00576,05/03/2026,C-0166,Licuadora MixPlus,Hogar,HomePlus,Sur,App,PayPal,1,1199,0,1199
ORD-00602,05/03/2026,C-0308,Freidora AirCook,Hogar,KitchenLab,Sureste,Marketplace,Tarjeta débito,2,2499,10,4498.2
ORD-00638,05/03/2026,C-0519,Smartphone X1,Electrónica,Nova,Norte,Marketplace,Tarjeta débito,2,8999,0,17998
ORD-00703,05/03/2026,C-0051,Licuadora MixPlus,Hogar,HomePlus,Sur,App,PayPal,2,1199,0,2398
ORD-00729,05/03/2026,C-0402,Freidora AirCook,Hogar,KitchenLab,Centro,Marketplace,Tarjeta crédito,1,2499,0,2499
ORD-00759,05/03/2026,C-0879,Tenis Runner Pro,Deportes,Move,Norte,Marketplace,Tarjeta crédito,1,1899,0,1899
ORD-00792,05/03/2026,C-0065,Mochila Training,Deportes,Move,Norte,Marketplace,Tarjeta crédito,1,899,0,899
ORD-00793,05/03/2026,C-0596,Audífonos AirBeat,Electrónica,SoundPro,Sur,Web,Tarjeta crédito,1,1499,0,1499
ORD-00825,05/03/2026,C-0699,Audífonos AirBeat,Electrónica,SoundPro,Norte,Marketplace,Tarjeta débito,1,1499,5,1424.05
ORD-00826,05/03/2026,C-0023,Mochila Training,Deportes,Move,Norte,Web,PayPal,1,899,0,899
ORD-00858,05/03/2026,C-0727,Chamarra Urban,Moda,Urban Co.,Sur,Marketplace,Tarjeta débito,1,1599,10,1439.1
